image_url,sentiments
https://farm3.staticflickr.com/2055/5715488269_cf29f8c1fb.jpg,distant;clear;purple
https://farm6.staticflickr.com/5226/5725741687_7be367f9b2.jpg,distant;blue;light;wide;great;new;warm;lonely;ocean
https://farm1.staticflickr.com/30/58327328_edc4776b54.jpg,distant;dark;light
https://farm7.staticflickr.com/6123/5939566861_7c465597fb.jpg,distant;bright
https://farm1.staticflickr.com/32/60615806_d12dd24fdc.jpg,distant;last;strong;i'm;forest;fast
https://farm7.staticflickr.com/6102/6329454838_52637ef50f.jpg,distant;unknown
https://farm7.staticflickr.com/6053/6378224309_a88540f2ba.jpg,distant;high;sunlight
https://farm8.staticflickr.com/7160/6675970007_86d1cfe721.jpg,distant;blue;white;such;soft;snow
https://farm8.staticflickr.com/7063/6811293596_ab944fc64e.jpg,distant;highest
https://farm8.staticflickr.com/7198/6833859800_9f89a3922e.jpg,distant;misty;new
https://farm7.staticflickr.com/6226/7022278089_2676a14ba9.jpg,distant;vast
https://farm8.staticflickr.com/7218/7050724489_923b0c4ecf.jpg,distant
https://farm8.staticflickr.com/7279/7602074900_c01a68eeb3.jpg,distant;free;special
https://farm9.staticflickr.com/8162/7628235334_f8d2a4712e.jpg,distant;blue;calm;empty;flat
https://farm9.staticflickr.com/8483/8262272240_9c00c0075a.jpg,distant;white;sheep;cold;dead;rough
https://farm9.staticflickr.com/8076/8390632905_440647419d.jpg,distant;blue;dark
https://farm9.staticflickr.com/8241/8621176519_0a65496f7c.jpg,distant;high;magic
https://farm8.staticflickr.com/7426/9076033804_2940dcc465.jpg,distant;blue
https://farm2.staticflickr.com/1034/1002997433_0ab78b483e.jpg,vague;afraid
https://farm1.staticflickr.com/574/22116575890_08687bd4fd.jpg,vague;strong;new;warm
https://farm3.staticflickr.com/2046/2367897440_1b49b701df.jpg,vague;beautiful;old
https://farm3.staticflickr.com/2417/2445695955_67ff37af5c.jpg,vague
https://farm3.staticflickr.com/2616/4078385112_2ab61811e3.jpg,vague;old;huge
https://farm5.staticflickr.com/4051/4550829852_d8a0f32d34.jpg,vague;mysterious;sudden
https://farm5.staticflickr.com/4141/4848436491_d6e9bff8e0.jpg,vague;pale;cold;grey;proud;tall;lonely
https://farm2.staticflickr.com/1203/538389793_197052f5e8.jpg,vague;sweet;own;empty;mine;perfect;strange
https://farm6.staticflickr.com/5297/5432937864_8e3726bc93.jpg,vague;ancient
https://farm1.staticflickr.com/11/93726012_ae1f9f10b6.jpg,vague;next
https://farm2.staticflickr.com/1262/1448069590_b9949e9446.jpg,afraid
https://farm6.staticflickr.com/5558/15321998545_9f2389229a.jpg,afraid;same
https://farm3.staticflickr.com/2043/2061619313_a4b61281b9.jpg,afraid
https://farm3.staticflickr.com/2134/2165017184_2ae4acedbf.jpg,afraid
https://farm1.staticflickr.com/84/218033058_88bcd13c11.jpg,afraid;cold;bright;deep;dull
https://farm4.staticflickr.com/3069/2854992145_f72c5a036e.jpg,afraid;much;i'd
https://farm4.staticflickr.com/3039/2977949806_abd5d448f3.jpg,afraid;little;i'm
https://farm4.staticflickr.com/3580/3363709147_78bcd77fc9.jpg,afraid;better;bad
https://farm4.staticflickr.com/3611/3423997427_67a674db38.jpg,afraid;vast;special
https://farm4.staticflickr.com/3412/3492687043_5f4ed444ed.jpg,afraid;dark;light;only
https://farm4.staticflickr.com/3629/3517841825_59399ca018.jpg,afraid
https://farm1.staticflickr.com/148/356765274_6b3800ce74.jpg,afraid;bright
https://farm4.staticflickr.com/3335/3571071344_857c2ecc1c.jpg,afraid;first;right
https://farm4.staticflickr.com/3323/3598315668_6500bda1fa.jpg,afraid;thy;pretty;mine
https://farm3.staticflickr.com/2795/4223629911_07671c3d8f.jpg,afraid;quiet;best
https://farm5.staticflickr.com/4055/4446471374_2eb11d10fb.jpg,afraid
https://farm8.staticflickr.com/7280/7440336242_b04cc05bed.jpg,afraid;last;black
https://farm1.staticflickr.com/6/10269855_f80d88a50a.jpg,full
https://farm3.staticflickr.com/2835/10412151774_b205f9f3fa.jpg,full;whole;dead;strong;powerful;empty
https://farm2.staticflickr.com/1266/1099210400_e9aef0aa5e.jpg,full;pale;golden;many;glorious;unseen;early;celestial
https://farm2.staticflickr.com/1234/1186895359_0c66e3784c.jpg,full;least;cool
https://farm8.staticflickr.com/7441/11877054686_bffc749dda.jpg,full;dark;sky
https://farm1.staticflickr.com/46/120317306_3116c908df.jpg,full;own;old
https://farm1.staticflickr.com/39/122244681_10d22505e3.jpg,full;clear;bright;thy;western;holy;angel
https://farm1.staticflickr.com/40/122317943_8ff79ce90f.jpg,full;best
https://farm1.staticflickr.com/39/123586658_05f0efad0d.jpg,full;wild;human
https://farm1.staticflickr.com/36/123816360_8229809746.jpg,full;pale;last;mysterious
https://farm1.staticflickr.com/51/126077874_d76bfc13e6.jpg,full;pale;golden;many;glorious;unseen;early;celestial
https://farm1.staticflickr.com/53/126914262_e3c00b2d82.jpg,full;sweet;quiet
https://farm4.staticflickr.com/3674/13499713134_7f0f8fed2d.jpg,full;much;golden;wet
https://farm3.staticflickr.com/2913/13897916939_125853112d.jpg,full;perfect;sharp
https://farm6.staticflickr.com/5565/13934502766_9453caeb07.jpg,full
https://farm1.staticflickr.com/52/140324256_b0dae28fe9.jpg,full;thou;dear;common;dusty;rich
https://farm1.staticflickr.com/49/140921497_7b74e1a095.jpg,full;giant;crazy
https://farm6.staticflickr.com/5232/14188926268_cd6493c1ac.jpg,full;tiny;sharp
https://farm2.staticflickr.com/1378/1452053958_2c5262895b.jpg,full;golden;small;bright;visible;strange;rich
https://farm4.staticflickr.com/3954/15318438647_1818e305f4.jpg,full;secret
https://farm1.staticflickr.com/11/15330534_d59de1f166.jpg,full;old;same
https://farm8.staticflickr.com/7507/15481567020_e290f4e411.jpg,full;better;fat
https://farm3.staticflickr.com/2329/1550326333_f529ac4e9e.jpg,full;pure;deep;first;quick;rich
https://farm3.staticflickr.com/2063/1577784869_979f416588.jpg,full;sweet;many;hungry;different;such;soft
https://farm1.staticflickr.com/12/17017857_4c528fda23.jpg,full;light;whole;secret;soft;sweetest
https://farm1.staticflickr.com/275/17973658633_8e50693869.jpg,full;more;fragile
https://farm1.staticflickr.com/59/190607579_90ecaa5b55.jpg,full;good;hard;fair
https://farm3.staticflickr.com/2223/2039575703_3dd5452b35.jpg,full;sheep;many;old;red;empty;bold
https://farm3.staticflickr.com/2371/2056231875_3a0b10fde0.jpg,full;more;secret
https://farm3.staticflickr.com/2223/2058369867_7b2de05472.jpg,full;bright;new;inner;soft;cool;ready;complete
https://farm3.staticflickr.com/2171/2166494685_ff529ae470.jpg,full;low;large
https://farm1.staticflickr.com/76/221056307_2c385a7325.jpg,full;best
https://farm3.staticflickr.com/2252/2232525621_54e812e964.jpg,full;soft;torn
https://farm1.staticflickr.com/93/224050576_0cca149f25.jpg,full;little;true;many;old;gray;soft;false;glad
https://farm4.staticflickr.com/3286/2309248579_9d36dabb31.jpg,full;great;god;fast
https://farm6.staticflickr.com/5738/23187215442_fe39a2a5db.jpg,full;empty;hard
https://farm6.staticflickr.com/5707/23297038073_35a9ba7c13.jpg,full;empty;hard
https://farm3.staticflickr.com/2398/2345561100_07daf56e76.jpg,full;great
https://farm3.staticflickr.com/2048/2349816242_40eca2061f.jpg,full;little;more;yellow;frozen
https://farm1.staticflickr.com/683/23737777871_e90e274b7e.jpg,full;more;fragile
https://farm4.staticflickr.com/3101/2401853480_bc0cf93b11.jpg,full
https://farm3.staticflickr.com/2305/2413966635_61eaaa7697.jpg,full;own
https://farm1.staticflickr.com/92/242861516_a4e3ebc770.jpg,full;blue;golden
https://farm3.staticflickr.com/2084/2431888794_026198fb9d.jpg,full;little;sweet;bright
https://farm4.staticflickr.com/3211/2439119881_a155919af9.jpg,full;sweet;own;new
https://farm3.staticflickr.com/2065/2463378229_c142ba5ed0.jpg,full;sweet;quiet
https://farm3.staticflickr.com/2087/2480406568_5576be1bb2.jpg,full
https://farm3.staticflickr.com/2379/2508883111_a470891066.jpg,full
https://farm4.staticflickr.com/3034/2597313615_5027049ede.jpg,full;more
https://farm4.staticflickr.com/3136/2616108090_46dd2f3552.jpg,full;best
https://farm3.staticflickr.com/2190/2666693291_b8eaecd7d3.jpg,full;small
https://farm4.staticflickr.com/3250/2680661135_d4bf3ed359.jpg,full;light;happy;dear
https://farm4.staticflickr.com/3044/2701474969_6f18d8d3b0.jpg,full
https://farm4.staticflickr.com/3002/2821647381_27c029c1a3.jpg,full;many;unseen;ocean
https://farm4.staticflickr.com/3115/2842069269_ae334ee6e4.jpg,full;much
https://farm4.staticflickr.com/3115/2865653237_9beed7083e.jpg,full;small;great
https://farm9.staticflickr.com/8744/28666292805_f47638f485.jpg,full
https://farm4.staticflickr.com/3099/2893064126_a4117fba39.jpg,full;great;god;fast
https://farm4.staticflickr.com/3249/2948910703_06020d89f5.jpg,full;last
https://farm4.staticflickr.com/3203/2983992460_446b3b5b33.jpg,full;beautiful;special;open;precious;fragile
https://farm4.staticflickr.com/3177/2984361579_1335b235a2.jpg,full;better;least;happy
https://farm4.staticflickr.com/3057/3007583111_3d5ec09c74.jpg,full;hungry;bright
https://farm4.staticflickr.com/3068/3041771681_d72fed7f64.jpg,full;old;last
https://farm1.staticflickr.com/122/304519844_006d1eb587.jpg,full;light;better;great
https://farm4.staticflickr.com/3075/3104849832_154dee4af9.jpg,full;bright
https://farm1.staticflickr.com/107/311376233_7f83932320.jpg,full;single
https://farm4.staticflickr.com/3116/3160590872_4e7abae82d.jpg,full;free
https://farm4.staticflickr.com/3126/3166743474_fb506e22a3.jpg,full;white
https://farm4.staticflickr.com/3533/3179715556_04e6ec64dd.jpg,full;pale;golden;many;glorious;unseen;early;celestial
https://farm4.staticflickr.com/3353/3186996161_7c7db4ca45.jpg,full;sweet;old;i'll
https://farm1.staticflickr.com/136/321036231_6f336119ce.jpg,full;little;great;glad
https://farm4.staticflickr.com/3402/3235473915_45d81e08a3.jpg,full;flesh
https://farm4.staticflickr.com/3348/3271118133_0209027edb.jpg,full
https://farm4.staticflickr.com/3616/3295589268_54d5916c14.jpg,full;most;present;brief
https://farm4.staticflickr.com/3336/3331449300_6e4889e693.jpg,full;sunlight;grey;ocean
https://farm5.staticflickr.com/4171/33909559103_0818a5ba4c.jpg,full;white
https://farm1.staticflickr.com/141/339184189_c086d78412.jpg,full;high;black
https://farm4.staticflickr.com/3461/3397953431_6a8928d55c.jpg,full;snow
https://farm4.staticflickr.com/3461/3399364174_ae52ff2b4b.jpg,full;new;poor;fair
https://farm1.staticflickr.com/153/341515454_64221f9ddf.jpg,full;sweetest;brilliant
https://farm4.staticflickr.com/3368/3449836109_a4e4242b49.jpg,full;dead
https://farm4.staticflickr.com/3566/3480098481_b2e37b2126.jpg,full;fat
https://farm1.staticflickr.com/23/34889418_c7f9bb6749.jpg,full;welcome
https://farm4.staticflickr.com/3555/3516533413_abda772179.jpg,full
https://farm4.staticflickr.com/3351/3517997815_96c0d20a97.jpg,full
https://farm3.staticflickr.com/2467/3546238798_1451246bf7.jpg,full;beautiful;bright;mystic
https://farm1.staticflickr.com/139/358645381_3e5c763436.jpg,full
https://farm1.staticflickr.com/123/359808190_64a25d20cc.jpg,full;beautiful;true;much;dead;open;such
https://farm4.staticflickr.com/3614/3599778660_ca7da7b8cc.jpg,full;right
https://farm4.staticflickr.com/3341/3626691314_1b04e95a55.jpg,full;golden;loud;rich
https://farm3.staticflickr.com/2444/3642224598_b959064dd4.jpg,full;wild;less
https://farm3.staticflickr.com/2473/3647799924_cc4a000b33.jpg,full;great;open
https://farm3.staticflickr.com/2556/3671587404_7bafc20c68.jpg,full;broad
https://farm3.staticflickr.com/2444/3676922339_8b3002e75d.jpg,full;little;much;familiar
https://farm3.staticflickr.com/2512/3736423168_1ca05da614.jpg,full;much;empty;human
https://farm1.staticflickr.com/27/38083986_74ab96483a.jpg,full;blue;sweet;open;heaven
https://farm4.staticflickr.com/3511/3829373075_6dd10601c8.jpg,full;much;happy;bold
https://farm3.staticflickr.com/2671/3918661168_39eee453be.jpg,full;little;yellow
https://farm3.staticflickr.com/2448/3970888424_871ddda7a4.jpg,full;solemn
https://farm3.staticflickr.com/2652/4104959311_57ac945dbf.jpg,full
https://farm3.staticflickr.com/2705/4115200083_2090b40826.jpg,full;tiny
https://farm1.staticflickr.com/177/412577547_95d2598297.jpg,full;great
https://farm1.staticflickr.com/176/419369579_ca0f063884.jpg,full;golden
https://farm1.staticflickr.com/142/433399828_6fcd2e40c8.jpg,full;fair
https://farm3.staticflickr.com/2729/4419452156_4644cb73cf.jpg,full;wild;human
https://farm1.staticflickr.com/31/44321115_1449aeda95.jpg,full
https://farm5.staticflickr.com/4054/4525019233_1674b82444.jpg,full;many
https://farm5.staticflickr.com/4038/4546665838_2fb58fc45f.jpg,full;sweet;clear
https://farm1.staticflickr.com/222/458910680_088646fea7.jpg,full;little;last;wild;top
https://farm1.staticflickr.com/29/46097238_4f57f1cd50.jpg,full;little;black;brown;close;torn
https://farm5.staticflickr.com/4017/4662780348_d0100379b8.jpg,full;little
https://farm2.staticflickr.com/1292/4708167583_69f60410ff.jpg,full;little;bright;swift
https://farm5.staticflickr.com/4138/4830138011_9b602d53ef.jpg,full;silent;aware
https://farm1.staticflickr.com/30/48307235_349ba3c2b9.jpg,full
https://farm6.staticflickr.com/5250/5206700626_dc5fe95a62.jpg,full;old;funny
https://farm6.staticflickr.com/5137/5545387029_9a86f73eff.jpg,full;little;more;yellow;frozen
https://farm1.staticflickr.com/30/56779085_6fab1a8ff2.jpg,full;sweet;mine;ready;sleep
https://farm4.staticflickr.com/3286/5702505855_0824d0b663.jpg,full
https://farm1.staticflickr.com/6/5883972_b7cd08992a.jpg,full;longer;able;same;soft;fat;angry
https://farm7.staticflickr.com/6048/5896002675_f93e622979.jpg,full;little;more;yellow;frozen
https://farm7.staticflickr.com/6007/5990926738_15e99ac4f9.jpg,full
https://farm7.staticflickr.com/6200/6129407915_041e17f792.jpg,full;better;high;bright
https://farm8.staticflickr.com/7167/6491725009_cce94a3d58.jpg,full;pale;last;mysterious
https://farm8.staticflickr.com/7178/6893396211_699a000fc7.jpg,full;little;true;many;old;soft;false;glad
https://farm1.staticflickr.com/35/69076399_19092a36e9.jpg,full;sweet;free;such
https://farm8.staticflickr.com/7068/6959821575_6b52011afb.jpg,full;alive;frozen
https://farm8.staticflickr.com/7048/6991156043_a3015f6615.jpg,full;it's
https://farm8.staticflickr.com/7215/7149592595_878bb43db5.jpg,full;yellow;bright;past;present;precious
https://farm8.staticflickr.com/7234/7184790707_9879bf18f5.jpg,full;such
https://farm1.staticflickr.com/37/76571569_59f1dee4fa.jpg,full;small;low
https://farm9.staticflickr.com/8328/8119522375_0e6f7d3a71.jpg,full;beautiful;old;new;first;torn
https://farm9.staticflickr.com/8347/8201542200_36356d7068.jpg,full;last;wild;vacant;short
https://farm2.staticflickr.com/1084/840111709_e7d6f19627.jpg,full;thy;young;mysterious
https://farm2.staticflickr.com/1123/898739080_30153f173d.jpg,full;bright;big;naked
https://farm4.staticflickr.com/3772/9441346235_eac8d8b061.jpg,full;little
https://farm1.staticflickr.com/6/9589208_6f7cefba3c.jpg,full;sweet;quiet
https://farm1.staticflickr.com/32/98003197_94f95c2f87.jpg,full;true;vast;bright;naked
https://connetta.files.wordpress.com/2007/10/458910680_088646fea7.jpg,full;little;last;wild;top
https://connetta.files.wordpress.com/2009/12/354.jpg,full;happy;tired
https://thepoetryofphotography.files.wordpress.com/2016/11/110215.jpg,full
https://farm1.staticflickr.com/25/100502974_e87fbf51be.jpg,little
https://farm2.staticflickr.com/1425/1007069966_dfcc8ed78f.jpg,little;sweet;true;pure
https://farm1.staticflickr.com/42/105242357_c3aaaadff5.jpg,little;golden;flower;silver
https://farm1.staticflickr.com/54/110782987_bfa00c3300.jpg,little;poor
https://farm2.staticflickr.com/1206/1134994510_a5e08431f2.jpg,little;longer
https://farm4.staticflickr.com/3790/11630760975_6d45186dbc.jpg,little;special
https://farm1.staticflickr.com/37/118076908_5d08fdb53f.jpg,little;dark
https://farm1.staticflickr.com/55/121005285_5c075587a3.jpg,little;golden
https://farm1.staticflickr.com/40/121883942_0a9e8d5dcc.jpg,little;beautiful;red;wild
https://farm4.staticflickr.com/3711/12213770744_8e5a19ff08.jpg,little;beautiful;red
https://farm1.staticflickr.com/43/122844853_c49a55b2a0.jpg,little;easy
https://farm1.staticflickr.com/38/123402465_7543deb731.jpg,little;vast;wild;big
https://farm2.staticflickr.com/1323/1258901336_c31155b0bd.jpg,little
https://farm1.staticflickr.com/8/12618075_289abdcdb1.jpg,little;silver;wet
https://farm1.staticflickr.com/44/128491723_7a3cadeeeb.jpg,little
https://farm1.staticflickr.com/44/128607706_8381769814.jpg,little;more;white;loveliest
https://farm1.staticflickr.com/54/128673930_c6cf4d5551.jpg,little;red;easy;same
https://farm2.staticflickr.com/1202/1307500472_27f65f901f.jpg,little
https://farm8.staticflickr.com/7302/13137899453_daaa5ba761.jpg,little;golden;black
https://farm8.staticflickr.com/7359/13138166774_151f0e3c5a.jpg,little;golden;black
https://farm1.staticflickr.com/11/13160759_3d04b545e7.jpg,little
https://farm1.staticflickr.com/44/135078076_19b2d82848.jpg,little;heavy;subtle
https://farm1.staticflickr.com/11/13520209_19a743d6e6.jpg,little;pleasant
https://farm1.staticflickr.com/11/13520266_feaf53fd34.jpg,little;white;soft
https://farm2.staticflickr.com/1399/1360585197_01418cf70e.jpg,little;beautiful;own;i'll;weary
https://farm1.staticflickr.com/53/138990383_a7702cc3b1.jpg,little;longer;much;dead;solemn;thy;thou;pleasant
https://farm1.staticflickr.com/14/14114642_ed0175ea67.jpg,little
https://farm2.staticflickr.com/1391/1412314674_0ff4417c45.jpg,little;thy;lest;deep;aware
https://farm1.staticflickr.com/53/144997369_7b7b7171cd.jpg,little;close;top
https://farm1.staticflickr.com/55/146965639_690632d47b.jpg,little;longer;good;hot;early;best
https://farm1.staticflickr.com/52/148976253_d61ae1a979.jpg,little;funny
https://farm4.staticflickr.com/3902/14958725202_3c3725d337.jpg,little;short
https://farm1.staticflickr.com/237/1504274291_cc1f3fb85b.jpg,little;small;brown;wonderful;north
https://farm4.staticflickr.com/3948/15050593063_368d494a83.jpg,little
https://farm1.staticflickr.com/48/151105960_b9b6a1b3ab.jpg,little;asleep
https://farm3.staticflickr.com/2373/1545946673_ff15754547.jpg,little;own;brown
https://farm4.staticflickr.com/3942/15498838152_91d5926e71.jpg,little
https://farm9.staticflickr.com/8619/16140087243_f12b822854.jpg,little
https://farm8.staticflickr.com/7672/16914576929_92b9b3d2c6.jpg,little;blue;wide;last
https://farm1.staticflickr.com/9/17236375_b138fab576.jpg,little;early;rich
https://farm3.staticflickr.com/2393/1841858350_c3a3a939a5.jpg,little
https://farm1.staticflickr.com/72/186379388_267e8d7ac9.jpg,little
https://farm3.staticflickr.com/2393/1887277435_39c9fe1ac9.jpg,little;golden;mine
https://farm1.staticflickr.com/385/19301392461_3e943ec694.jpg,little;solitary
https://farm3.staticflickr.com/2023/1933575391_e4f97f7750.jpg,little;small;least
https://farm1.staticflickr.com/51/194771801_eb4ab0fa18.jpg,little;more;i'm;twilight;sky;lovely
https://farm1.staticflickr.com/65/199215146_c5d7baa68f.jpg,little;white;many;old;whole
https://farm1.staticflickr.com/66/199277015_664e315a08.jpg,little;small;tiny
https://farm1.staticflickr.com/17/20210013_2367cadbf6.jpg,little;small;thou;black;soft
https://farm3.staticflickr.com/2149/2067998037_4c76aed80d.jpg,little;silent
https://farm3.staticflickr.com/2371/2068816990_4edfe975fb.jpg,little;wide;small;great
https://farm1.staticflickr.com/581/20965499082_5cb0e575d3.jpg,little;high
https://farm3.staticflickr.com/2293/2117713193_48d77a97d6.jpg,little
https://farm3.staticflickr.com/2405/2118765764_77d070c84f.jpg,little;small;same
https://farm1.staticflickr.com/62/212411932_a784cab9ce.jpg,little;sweet;white;own;it's
https://farm3.staticflickr.com/2038/2127943517_06c8f9194c.jpg,little;yellow;great;ready;north;safe
https://farm1.staticflickr.com/15/21357796_f248df9541.jpg,little;golden
https://farm3.staticflickr.com/2201/2157971511_d395508f60.jpg,little;darkest;frozen
https://farm1.staticflickr.com/67/216432857_e293ecd995.jpg,little;golden
https://farm3.staticflickr.com/2332/2177888520_625a74f0d4.jpg,little;good;bad
https://farm1.staticflickr.com/17/21922963_c31c476d50.jpg,little;busy
https://farm1.staticflickr.com/87/219414688_917bf9e40e.jpg,little
https://farm3.staticflickr.com/2126/2196530077_27a5973a24.jpg,little;light
https://farm1.staticflickr.com/82/219776545_49df1ec299.jpg,little;blue;outside
https://farm3.staticflickr.com/2057/2216428329_059e2e3b14.jpg,little;sweet
https://farm3.staticflickr.com/2145/2223697495_360cb3c8f5.jpg,little;more
https://farm1.staticflickr.com/92/222967936_a4953d473f.jpg,little;dead
https://farm3.staticflickr.com/2288/2248220363_a7288d01d5.jpg,little
https://farm3.staticflickr.com/2310/2266451771_03d1d42413.jpg,little;cold
https://farm3.staticflickr.com/2353/2268614767_ff995b8d52.jpg,little
https://farm3.staticflickr.com/2362/2276726095_bfde9382c7.jpg,little;darkest;frozen
https://farm1.staticflickr.com/17/22787431_74c96a3c12.jpg,little;cathedral;open
https://farm4.staticflickr.com/3041/2321209854_e03b09eed3.jpg,little;pleasant;wrong
https://farm3.staticflickr.com/2415/2327843785_3a28bf594d.jpg,little;fleeting
https://farm3.staticflickr.com/2248/2329081417_c2f13d17e4.jpg,little;slow;happy;ordinary
https://farm4.staticflickr.com/3132/2339820865_92b136d1fd.jpg,little;golden
https://farm3.staticflickr.com/2239/2358803961_c3117e2da6.jpg,little;tiny;angel
https://farm3.staticflickr.com/2042/2367945997_9043ab2cf5.jpg,little
https://farm4.staticflickr.com/3283/2371466609_3efccdb199.jpg,little;last;wild;wet;same;twisted
https://farm1.staticflickr.com/98/237584562_295e025043.jpg,little
https://farm1.staticflickr.com/89/237945584_0178ec02e7.jpg,little;certain;lovely;big;you're
https://farm3.staticflickr.com/2375/2423517978_875ecd10d3.jpg,little
https://farm3.staticflickr.com/2144/2435872541_6e93b98ebe.jpg,little;tiny;simple;future;such
https://farm4.staticflickr.com/3156/2451515102_ca0e2cefe2.jpg,little;human;less
https://farm3.staticflickr.com/2394/2478048403_68c2003223.jpg,little;last;bright;busy
https://farm3.staticflickr.com/2314/2481210767_6bc587b3a0.jpg,little;gray;young;older
https://farm4.staticflickr.com/3204/2513733910_48ac029737.jpg,little;late
https://farm3.staticflickr.com/2385/2527193183_59285ae56a.jpg,little;more;white;better;much
https://farm3.staticflickr.com/2020/2527556011_f06b8d1856.jpg,little;thy;great;deep;thee
https://farm3.staticflickr.com/2143/2568283351_a94f29f6d9.jpg,little;high;thou
https://farm4.staticflickr.com/3137/2572739779_a7a5127d9b.jpg,little
https://farm1.staticflickr.com/97/257673139_65f7c736a2.jpg,little
https://farm1.staticflickr.com/94/260174417_d7d897985c.jpg,little;much;precious;wonderful
https://farm4.staticflickr.com/3279/2611310869_aec140afc8.jpg,little;white;red
https://farm1.staticflickr.com/90/262200650_2b01963460.jpg,little
https://farm8.staticflickr.com/7314/26688765434_81724baf60.jpg,little;darkest;frozen
https://farm1.staticflickr.com/98/268255524_044f5b0bb2.jpg,little
https://farm8.staticflickr.com/7572/27113293682_d19c80d688.jpg,little;blue;wide;last
https://farm4.staticflickr.com/3078/2763624625_3ce231c60e.jpg,little;open
https://farm4.staticflickr.com/3030/2805311209_a78a1c6877.jpg,little
https://farm9.staticflickr.com/8870/28237761442_b79d3f5631.jpg,little;old;red;best
https://farm1.staticflickr.com/112/283749490_6057596d8b.jpg,little
https://farm4.staticflickr.com/3003/2838852446_8b6bef0c1d.jpg,little;many;precious
https://farm1.staticflickr.com/103/284561661_293b4ceaf3.jpg,little;golden;old;new;fresh;dreary
https://farm4.staticflickr.com/3073/2853875433_25a77994e3.jpg,little;small;i'll;i'm;same;less;it's
https://farm4.staticflickr.com/3203/2884651150_d0daaf7ac7.jpg,little;darkest;frozen;there's
https://farm4.staticflickr.com/3130/2886960663_6eea3ecd4a.jpg,little;able;aware
https://farm4.staticflickr.com/3214/2891387854_af9815d983.jpg,little;simple;greatest
https://farm4.staticflickr.com/3164/2930624211_43225f49b5.jpg,little;golden
https://farm4.staticflickr.com/3020/2952829811_3bb3b03d30.jpg,little;many;old;i'd;wrong;fast
https://farm4.staticflickr.com/3059/2955852674_4ef59063ff.jpg,little;much;late
https://farm1.staticflickr.com/106/296169413_6a250f293e.jpg,little;next;late
https://farm1.staticflickr.com/107/297406646_fe5723e4b6.jpg,little;longer;red;yellow;tree;great;brown;pleasant
https://farm9.staticflickr.com/8608/29744895090_ab511fc53f.jpg,little
https://farm4.staticflickr.com/3284/2978130311_cc2f8c0862.jpg,little;silver
https://farm1.staticflickr.com/102/299888223_f76a20b22d.jpg,little
https://farm6.staticflickr.com/5324/30120877032_ba7e965f17.jpg,little;dark;greater
https://farm1.staticflickr.com/23/30240610_3d0c335ac0.jpg,little
https://farm4.staticflickr.com/3276/3025340899_178b8f62b4.jpg,little;fresh
https://farm1.staticflickr.com/115/302822943_4f49849822.jpg,little;more;sweet;wide;small;i'm;hard;complete
https://farm4.staticflickr.com/3160/3059074148_3fc52481c2.jpg,little;sweet;tiny;thy
https://farm1.staticflickr.com/22/30629300_a88dc8d18d.jpg,little
https://farm4.staticflickr.com/3285/3137699271_249a61f87b.jpg,little;much;such
https://farm1.staticflickr.com/654/31482440153_ec2c2cb2ba.jpg,little;such
https://farm4.staticflickr.com/3212/3157175328_0655ac821b.jpg,little;certain
https://farm4.staticflickr.com/3429/3183618786_eba26b2e27.jpg,little;better;old;hungry;young;open;right;wrong
https://farm4.staticflickr.com/3349/3186907507_1d6d06b4e0.jpg,little;darkest;frozen
https://farm4.staticflickr.com/3326/3195408486_7a59a9b397.jpg,little;darkest;frozen
https://farm1.staticflickr.com/130/321709058_e64c262a10.jpg,little;slow;soft
https://farm4.staticflickr.com/3321/3242013478_9ec066ce71.jpg,little;own;cold
https://farm4.staticflickr.com/3535/3245744764_edf5c2892f.jpg,little;great;thin;such
https://farm1.staticflickr.com/23/32543361_5723a6329e.jpg,little;longer;much;dead;solemn;thy;thou;pleasant
https://farm1.staticflickr.com/138/326223792_c78e394ad0.jpg,little
https://farm4.staticflickr.com/3389/3269047498_b89d2c88fb.jpg,little;busy
https://farm1.staticflickr.com/142/327119131_c49b2c61a8.jpg,little;golden;many;weary
https://farm4.staticflickr.com/3477/3277068126_f4f5438e58.jpg,little;small;free
https://farm1.staticflickr.com/137/328036923_a53b9dd01c.jpg,little;ill
https://farm4.staticflickr.com/3382/3292813157_ba5a6392f7.jpg,little
https://farm4.staticflickr.com/3636/3298047220_75750f18a2.jpg,little;second;gentle;dear;giant
https://farm1.staticflickr.com/131/331155364_cd6c417b5c.jpg,little;great
https://farm4.staticflickr.com/3312/3313675757_c2c1ce7213.jpg,little;sunny;poor
https://farm4.staticflickr.com/3594/3329335457_299d8146a7.jpg,little;old;huge
https://farm4.staticflickr.com/3625/3354760081_a86d2aec5b.jpg,little;sweet;tiny;happy
https://farm1.staticflickr.com/144/337332194_66a48ece84.jpg,little;low
https://farm3.staticflickr.com/2928/33867017292_6f1b793331.jpg,little;white;deeper;tight
https://farm4.staticflickr.com/3575/3428271091_6408217910.jpg,little;lonely
https://farm4.staticflickr.com/3630/3447623153_80da8fdffb.jpg,little
https://farm4.staticflickr.com/3339/3475897633_5b11fe1523.jpg,little
https://farm4.staticflickr.com/3350/3478767827_2b93f9f43c.jpg,little;own;uncertain
https://farm4.staticflickr.com/3378/3503220180_9ac946862d.jpg,little;old;such
https://farm1.staticflickr.com/143/352340243_63cf82b58a.jpg,little;low;sharp;dear
